Date,Demand,Spot_Price,Solar_Generation,Network_Charge,Retailer_Charges
3/10/2022 13:00,110.8,-3.336658333,0,0.7098,38.71
3/10/2022 13:30,118.46,-1.123751667,0,0.7098,38.71
3/10/2022 14:00,117.7,5.330410333,0,0.7098,38.71
3/10/2022 14:30,102.8,5.575673167,0,0.7098,38.71
3/10/2022 15:00,103.42,3.155112333,0,0.7098,38.71
3/10/2022 15:30,110.24,12.49530917,0,0.7098,38.71
3/10/2022 16:00,114.02,21.07500717,0,0.7098,38.71
3/10/2022 16:30,120.8,22.463819,0,0.7098,38.71
3/10/2022 17:00,123.16,22.13217783,0,0.7098,38.71
3/10/2022 17:30,113.98,20.48209667,0,0.7098,38.71
3/10/2022 18:00,105.7,22.96240433,0,0.7098,38.71
3/10/2022 18:30,98.58,22.11627767,0,0.7098,38.71
3/10/2022 19:00,95.2,19.346763,0,0.7098,20.37
3/10/2022 19:30,97.38,16.95734167,0,0.7098,20.37
3/10/2022 20:00,85.26,16.74436483,0.013,0.7098,20.37
3/10/2022 20:30,79.04,16.23120467,0.04,0.7098,20.37
3/10/2022 21:00,69.16,16.51696933,0.095,0.7098,20.37
3/10/2022 21:30,68.56,15.96798483,0.133,0.7098,20.37
3/10/2022 22:00,66.84,15.910635,0.136,0.7098,20.37
3/10/2022 22:30,67.46,16.971392,0.183,0.7098,20.37
3/10/2022 23:00,63.5,17.62117367,0.175,0.7098,20.37
3/10/2022 23:30,61.22,20.43013283,0.176,0.7098,20.37
4/10/2022 0:00,79.52,20.64648217,0.214,0.7098,20.37
4/10/2022 0:30,71.8,21.63431533,0.238,0.7098,20.37
4/10/2022 1:00,70.32,16.339089,0.3,0.7098,20.37
4/10/2022 1:30,74.96,15.7551015,0.396,0.7098,20.37
4/10/2022 2:00,70.26,16.0185925,0.397,0.7098,20.37
4/10/2022 2:30,76.16,15.0722815,0.397,0.7098,20.37
4/10/2022 3:00,81.38,14.814509,0.404,0.7098,20.37
4/10/2022 3:30,72.58,14.77961483,0.45,0.7098,20.37
4/10/2022 4:00,75,14.85308367,0.462,0.7098,20.37
4/10/2022 4:30,76.74,16.47213417,0.522,0.7098,20.37
4/10/2022 5:00,75.64,21.4844755,0.385,0.7098,20.37
4/10/2022 5:30,109.9,19.89195,0.314,0.7098,20.37
4/10/2022 6:00,116.22,18.26708283,0.244,0.7098,20.37
4/10/2022 6:30,115.04,18.4343615,0.192,0.7098,20.37
4/10/2022 7:00,115.88,14.7524065,0.114,0.7098,38.71
4/10/2022 7:30,126.66,11.87083883,0.047,0.7098,38.71
4/10/2022 8:00,122.8,12.59896017,0.006,0.7098,38.71
4/10/2022 8:30,124.68,9.929,0,0.7098,38.71
4/10/2022 9:00,118.28,10.3348995,0,0.7098,38.71
4/10/2022 9:30,115.9,3.996859333,0,0.7098,38.71
4/10/2022 10:00,116.58,6.585505,0,0.7098,38.71
4/10/2022 10:30,113.24,3.648462,0,0.7098,38.71
4/10/2022 11:00,114.8,4.652979,0,0.7098,38.71
4/10/2022 11:30,114,2.503663667,0,0.7098,38.71
4/10/2022 12:00,118.44,4.807270667,0,0.7098,38.71
4/10/2022 12:30,113.66,6.459030167,0,0.7098,38.71
4/10/2022 13:00,113.66,0.94,0,0.7098,38.71
4/10/2022 13:30,113.46,2.359671,0,0.7098,38.71
4/10/2022 14:00,111.82,5.5563685,0,0.7098,38.71
4/10/2022 14:30,110.62,11.65511217,0,0.7098,38.71
4/10/2022 15:00,119.7,10.23256017,0,0.7098,38.71
4/10/2022 15:30,119.5,11.64543467,0,0.7098,38.71
4/10/2022 16:00,121.44,10.76149117,0,0.7098,38.71
4/10/2022 16:30,114.1,10.5552295,0,0.7098,38.71
4/10/2022 17:00,119.16,13.1239035,0,0.7098,38.71
4/10/2022 17:30,116.34,12.7257565,0,0.7098,38.71
4/10/2022 18:00,116.32,11.83746683,0,0.7098,38.71
4/10/2022 18:30,115.4,11.460414,0,0.7098,38.71
4/10/2022 19:00,120.52,13.65886967,0,0.7098,20.37
4/10/2022 19:30,107.86,14.29066667,0,0.7098,20.37
4/10/2022 20:00,94.68,12.15184933,0.013,0.7098,20.37
4/10/2022 20:30,85.1,9.600805667,0.034,0.7098,20.37
4/10/2022 21:00,87.82,11.83808083,0.072,0.7098,20.37
4/10/2022 21:30,82.2,8.195487833,0.096,0.7098,20.37
4/10/2022 22:00,82.08,1.0855,0.129,0.7098,20.37
4/10/2022 22:30,85.72,0.547499333,0.131,0.7098,20.37
4/10/2022 23:00,86.26,6.664796667,0.113,0.7098,20.37
4/10/2022 23:30,87.92,7.217633167,0.119,0.7098,20.37
5/10/2022 0:00,84.76,6.561333333,0.153,0.7098,20.37
5/10/2022 0:30,83.82,6.0667095,0.165,0.7098,20.37
5/10/2022 1:00,79.72,1.7475,0.165,0.7098,20.37
5/10/2022 1:30,77.46,0.461,0.127,0.7098,20.37
5/10/2022 2:00,78.8,0.002,0.112,0.7098,20.37
5/10/2022 2:30,78.9,0.165666667,0.142,0.7098,20.37
5/10/2022 3:00,69.22,0.624666667,0.213,0.7098,20.37
5/10/2022 3:30,75.46,1.593953,0.172,0.7098,20.37
5/10/2022 4:00,78.22,5.359077833,0.181,0.7098,20.37
5/10/2022 4:30,78.04,11.036718,0.222,0.7098,20.37
5/10/2022 5:00,86.04,14.7726465,0.131,0.7098,20.37
5/10/2022 5:30,113.88,16.0475215,0.078,0.7098,20.37
5/10/2022 6:00,122.66,18.44723033,0.079,0.7098,20.37
5/10/2022 6:30,117.5,18.27527933,0.072,0.7098,20.37
5/10/2022 7:00,120.32,19.51649067,0.039,0.7098,38.71
5/10/2022 7:30,125.02,16.1213795,0.015,0.7098,38.71
5/10/2022 8:00,129.54,24.46648883,0.005,0.7098,38.71
5/10/2022 8:30,132.62,16.26878033,0,0.7098,38.71
5/10/2022 9:00,122.46,17.30162717,0,0.7098,38.71
5/10/2022 9:30,116.48,20.05524567,0,0.7098,38.71
5/10/2022 10:00,111.56,16.97622,0,0.7098,38.71
5/10/2022 10:30,109.02,17.92922717,0,0.7098,38.71
5/10/2022 11:00,111.2,18.803352,0,0.7098,38.71
5/10/2022 11:30,107.96,22.30980133,0,0.7098,38.71
5/10/2022 12:00,113.7,14.17797083,0,0.7098,38.71
5/10/2022 12:30,114.88,14.52397967,0,0.7098,38.71
5/10/2022 13:00,109.7,19.57293917,0,0.7098,38.71
5/10/2022 13:30,112.18,17.14951817,0,0.7098,38.71
5/10/2022 14:00,111.52,16.3473305,0,0.7098,38.71
5/10/2022 14:30,105.4,13.68533633,0,0.7098,38.71
5/10/2022 15:00,108.12,13.75802833,0,0.7098,38.71
5/10/2022 15:30,104.48,13.6099755,0,0.7098,38.71
5/10/2022 16:00,105.38,-0.311748,0,0.7098,38.71
5/10/2022 16:30,105.66,6.100409167,0,0.7098,38.71
5/10/2022 17:00,103.92,21.84493817,0,0.7098,38.71
5/10/2022 17:30,104.24,11.5,0,0.7098,38.71
5/10/2022 18:00,102.28,12.5825685,0,0.7098,38.71
5/10/2022 18:30,105.88,13.27955717,0,0.7098,38.71
5/10/2022 19:00,109,11.5,0,0.7098,20.37
5/10/2022 19:30,112.16,10.3098375,0,0.7098,20.37
5/10/2022 20:00,107.4,7.654624833,0.021,0.7098,20.37
5/10/2022 20:30,86.32,5.793392667,0.041,0.7098,20.37
5/10/2022 21:00,85.46,5.222755667,0.091,0.7098,20.37
5/10/2022 21:30,82.48,-1.542163167,0.214,0.7098,20.37
5/10/2022 22:00,83.58,-0.570997333,0.319,0.7098,20.37
5/10/2022 22:30,80.58,-0.193046833,0.356,0.7098,20.37
5/10/2022 23:00,85.88,0.036,0.461,0.7098,20.37
5/10/2022 23:30,80.68,0.648996333,0.666,0.7098,20.37
6/10/2022 0:00,75.78,0.749666667,0.547,0.7098,20.37
6/10/2022 0:30,71.34,0.749666667,0.539,0.7098,20.37
6/10/2022 1:00,69.78,0.847501833,0.537,0.7098,20.37
6/10/2022 1:30,66.9,0.89,0.719,0.7098,20.37
6/10/2022 2:00,70.2,0.894,0.852,0.7098,20.37
6/10/2022 2:30,71.54,0.745333333,0.776,0.7098,20.37
6/10/2022 3:00,71.56,0.917667333,0.545,0.7098,20.37
6/10/2022 3:30,70.3,1.9340005,0.547,0.7098,20.37
6/10/2022 4:00,70.92,10.45601467,0.719,0.7098,20.37
6/10/2022 4:30,64.44,15.42274717,0.607,0.7098,20.37
6/10/2022 5:00,77.74,20.20595583,0.521,0.7098,20.37
6/10/2022 5:30,110.54,23.0762325,0.451,0.7098,20.37
6/10/2022 6:00,114.68,23.03542217,0.335,0.7098,20.37
6/10/2022 6:30,112.1,23.0217715,0.198,0.7098,20.37
6/10/2022 7:00,112.8,21.2855965,0.065,0.7098,38.71
6/10/2022 7:30,119.88,17.95744167,0.021,0.7098,38.71
6/10/2022 8:00,122.12,15.04511867,0.007,0.7098,38.71
6/10/2022 8:30,120.74,11.69124217,0,0.7098,38.71
6/10/2022 9:00,113.86,9.380175167,0,0.7098,38.71
6/10/2022 9:30,107.92,-3.606652667,0,0.7098,38.71
6/10/2022 10:00,109.7,-3.483677167,0,0.7098,38.71
6/10/2022 10:30,107.78,-3.742507,0,0.7098,38.71
6/10/2022 11:00,108.7,-3.052693667,0,0.7098,38.71
6/10/2022 11:30,106.3,-1.3347365,0,0.7098,38.71
6/10/2022 12:00,109.44,-3.626255167,0,0.7098,38.71
6/10/2022 12:30,109.04,-1.194687,0,0.7098,38.71
6/10/2022 13:00,111.08,-0.756624833,0,0.7098,38.71
6/10/2022 13:30,114,-1.314276833,0,0.7098,38.71
6/10/2022 14:00,114.06,-1.109585333,0,0.7098,38.71
6/10/2022 14:30,114.04,8.282332,0,0.7098,38.71
6/10/2022 15:00,124.3,1.517205833,0,0.7098,38.71
6/10/2022 15:30,109.7,6.993694333,0,0.7098,38.71
6/10/2022 16:00,106.86,16.54560783,0,0.7098,38.71
6/10/2022 16:30,100.48,17.98642783,0,0.7098,38.71
6/10/2022 17:00,104.9,23.396961,0,0.7098,38.71
6/10/2022 17:30,104.1,25.677284,0,0.7098,38.71
6/10/2022 18:00,108.14,25.415426,0,0.7098,38.71
6/10/2022 18:30,108.48,24.37731483,0,0.7098,38.71
6/10/2022 19:00,110.26,20.62313883,0,0.7098,20.37
6/10/2022 19:30,118.76,18.96713433,0,0.7098,20.37
6/10/2022 20:00,105.42,19.5617685,0.023,0.7098,20.37
6/10/2022 20:30,86.44,17.575,0.047,0.7098,20.37
6/10/2022 21:00,76.4,18.20012,0.149,0.7098,20.37
6/10/2022 21:30,75.64,16.3223245,0.113,0.7098,20.37
6/10/2022 22:00,80.22,18.24657583,0.096,0.7098,20.37
6/10/2022 22:30,80.4,18.61535833,0.087,0.7098,20.37
6/10/2022 23:00,75.36,21.98312833,0.067,0.7098,20.37
6/10/2022 23:30,78.16,20.86798783,0.057,0.7098,20.37
7/10/2022 0:00,71.94,24.3463505,0.065,0.7098,20.37
7/10/2022 0:30,73.22,21.04054417,0.077,0.7098,20.37
7/10/2022 1:00,79.44,18.22102967,0.049,0.7098,20.37
7/10/2022 1:30,80.06,18.29028033,0.608,0.7098,20.37
7/10/2022 2:00,77.86,18.27277267,0.86,0.7098,20.37
7/10/2022 2:30,75.24,16.22900667,0.851,0.7098,20.37
7/10/2022 3:00,73.92,15.23109667,0.693,0.7098,20.37
7/10/2022 3:30,74.2,16.73829983,0.698,0.7098,20.37
7/10/2022 4:00,79.9,22.24632717,0.623,0.7098,20.37
7/10/2022 4:30,78.64,22.64317183,0.637,0.7098,20.37
7/10/2022 5:00,74.3,18.28693567,0.51,0.7098,20.37
7/10/2022 5:30,118.1,18.67891,0.364,0.7098,20.37
7/10/2022 6:00,116.48,19.36766917,0.318,0.7098,20.37
7/10/2022 6:30,116.96,17.39980033,0.216,0.7098,20.37
7/10/2022 7:00,112.14,15.39685717,0.18,0.7098,38.71
7/10/2022 7:30,111.94,15.001,0.094,0.7098,38.71
7/10/2022 8:00,106.42,17.38903117,0.014,0.7098,38.71
7/10/2022 8:30,110.88,19.65398617,0,0.7098,38.71
7/10/2022 9:00,112.4,20.25070383,0,0.7098,38.71
7/10/2022 9:30,102.76,16.0084175,0,0.7098,38.71
7/10/2022 10:00,106.28,17.98695467,0,0.7098,38.71
7/10/2022 10:30,93.36,19.70178983,0,0.7098,38.71
7/10/2022 11:00,108.84,11.819813,0,0.7098,38.71
7/10/2022 11:30,108.58,7.355603833,0,0.7098,38.71
7/10/2022 12:00,105.8,5.576478333,0,0.7098,38.71
7/10/2022 12:30,96.3,-1.218665333,0,0.7098,38.71
7/10/2022 13:00,105.06,0.643326667,0,0.7098,38.71
7/10/2022 13:30,104.92,0.677232,0,0.7098,38.71
7/10/2022 14:00,100.72,1.427632167,0,0.7098,38.71
7/10/2022 14:30,106.9,0.894,0,0.7098,38.71
7/10/2022 15:00,105.08,0.883803333,0,0.7098,38.71
7/10/2022 15:30,98.24,0.42679,0,0.7098,38.71
7/10/2022 16:00,92.26,2.369722167,0,0.7098,38.71
7/10/2022 16:30,91.72,14.72500133,0,0.7098,38.71
7/10/2022 17:00,110.74,16.49767883,0,0.7098,38.71
7/10/2022 17:30,107.56,21.79842233,0,0.7098,38.71
7/10/2022 18:00,103.96,21.741739,0,0.7098,38.71
7/10/2022 18:30,95.6,20.38891317,0,0.7098,38.71
7/10/2022 19:00,101.86,15.00066667,0,0.7098,20.37
7/10/2022 19:30,102.18,15.001,0.001,0.7098,20.37
7/10/2022 20:00,107.4,14.73964967,0.038,0.7098,20.37
7/10/2022 20:30,86.24,15.001,0.131,0.7098,20.37
7/10/2022 21:00,81,17.2916765,0.228,0.7098,20.37
7/10/2022 21:30,80.28,15.80992517,0.34,0.7098,20.37
7/10/2022 22:00,74.24,14.85584183,0.443,0.7098,20.37
7/10/2022 22:30,82.9,13.77729767,0.539,0.7098,20.37
7/10/2022 23:00,81.2,14.20567917,0.622,0.7098,20.37
7/10/2022 23:30,77,13.24803983,0.683,0.7098,20.37
8/10/2022 0:00,78.68,14.57261983,0.762,0.7098,20.37
8/10/2022 0:30,82.28,15.001,0.734,0.7098,20.37
8/10/2022 1:00,76.4,14.84252233,0.423,0.7098,20.37
8/10/2022 1:30,74.82,14.47444967,0.6,0.7098,20.37
8/10/2022 2:00,82.66,12.98807933,0.495,0.7098,20.37
8/10/2022 2:30,78.2,12.239078,0.803,0.7098,20.37
8/10/2022 3:00,77.26,13.151812,0.855,0.7098,20.37
8/10/2022 3:30,80.14,13.425601,0.786,0.7098,20.37
8/10/2022 4:00,69,14.61644133,0.748,0.7098,20.37
8/10/2022 4:30,77.12,15.93959883,0.66,0.7098,20.37
8/10/2022 5:00,74.32,19.3678925,0.598,0.7098,20.37
8/10/2022 5:30,114.32,17.923538,0.507,0.7098,20.37
8/10/2022 6:00,114.86,17.02463217,0.386,0.7098,20.37
8/10/2022 6:30,112.2,15.37110667,0.285,0.7098,20.37
8/10/2022 7:00,99.94,13.86093117,0.151,0.7098,20.37
8/10/2022 7:30,95.7,7.7983925,0.057,0.7098,20.37
8/10/2022 8:00,106.84,4.216477833,0.017,0.7098,20.37
8/10/2022 8:30,121.36,1.111071333,0,0.7098,20.37
8/10/2022 9:00,133.02,1.481166167,0,0.7098,20.37
8/10/2022 9:30,124.54,-0.543166667,0,0.7098,20.37
8/10/2022 10:00,118.9,0.067,0,0.7098,20.37
8/10/2022 10:30,119.38,-1.058869833,0,0.7098,20.37
8/10/2022 11:00,113.46,-3.391666667,0,0.7098,20.37
8/10/2022 11:30,116.16,-3.8,0,0.7098,20.37
8/10/2022 12:00,122.46,-3.8,0,0.7098,20.37
8/10/2022 12:30,119.12,-4.294333333,0,0.7098,20.37
8/10/2022 13:00,106.4,-3.897,0,0.7098,20.37
8/10/2022 13:30,102.74,-2.716664667,0,0.7098,20.37
8/10/2022 14:00,96.5,-1.883665667,0,0.7098,20.37
8/10/2022 14:30,100.76,-1.5221765,0,0.7098,20.37
8/10/2022 15:00,101.16,2.802422833,0,0.7098,20.37
8/10/2022 15:30,107.98,-0.555836833,0,0.7098,20.37
8/10/2022 16:00,115.88,2.023664833,0,0.7098,20.37
8/10/2022 16:30,101.12,10.2147885,0,0.7098,20.37
8/10/2022 17:00,100.54,17.36636017,0,0.7098,20.37
8/10/2022 17:30,105.22,25.22401617,0,0.7098,20.37
8/10/2022 18:00,110.66,24.49472183,0,0.7098,20.37
8/10/2022 18:30,110.74,24.979585,0,0.7098,20.37
8/10/2022 19:00,108.32,25.219017,0,0.7098,20.37
8/10/2022 19:30,107.9,26.32015183,0.001,0.7098,20.37
8/10/2022 20:00,91.84,23.39125133,0.035,0.7098,20.37
8/10/2022 20:30,88.78,20.84480017,0.077,0.7098,20.37
8/10/2022 21:00,82.38,19.61428817,0.161,0.7098,20.37
8/10/2022 21:30,79.04,22.5204665,0.277,0.7098,20.37
8/10/2022 22:00,75.18,24.57047983,0.402,0.7098,20.37
8/10/2022 22:30,75.28,22.49386067,0.454,0.7098,20.37
8/10/2022 23:00,75.24,19.95,0.462,0.7098,20.37
8/10/2022 23:30,70.22,22.72313567,0.535,0.7098,20.37
9/10/2022 0:00,83.3,23.3662315,0.639,0.7098,20.37
9/10/2022 0:30,85.12,23.91434883,0.646,0.7098,20.37
9/10/2022 1:00,87.84,23.67263117,0.779,0.7098,20.37
9/10/2022 1:30,84.98,21.964754,0.832,0.7098,20.37
9/10/2022 2:00,82.92,20.03898333,0.767,0.7098,20.37
9/10/2022 2:30,87.54,19.96313333,0.694,0.7098,20.37
9/10/2022 3:00,89.82,19.95178183,0.757,0.7098,20.37
9/10/2022 3:30,88.12,19.83367983,0.743,0.7098,20.37
9/10/2022 4:00,86.06,22.015919,0.737,0.7098,20.37
9/10/2022 4:30,90.04,23.2233855,0.685,0.7098,20.37
9/10/2022 5:00,106.28,20.878817,0.597,0.7098,20.37
9/10/2022 5:30,132.98,20.220995,0.47,0.7098,20.37
9/10/2022 6:00,118.68,21.41683967,0.366,0.7098,20.37
9/10/2022 6:30,114.4,18.38923967,0.292,0.7098,20.37
9/10/2022 7:00,107.76,14.0394195,0.207,0.7098,20.37
9/10/2022 7:30,110.74,12.118283,0.107,0.7098,20.37
9/10/2022 8:00,118.12,11.58052667,0.025,0.7098,20.37
9/10/2022 8:30,122.22,5.490375667,0,0.7098,20.37
9/10/2022 9:00,119.6,3.067373167,0,0.7098,20.37
9/10/2022 9:30,116.28,0.693283333,0,0.7098,20.37
9/10/2022 10:00,121.46,0.5026725,0,0.7098,20.37
9/10/2022 10:30,122.2,1.785646167,0,0.7098,20.37
9/10/2022 11:00,114.88,0.781851167,0,0.7098,20.37
9/10/2022 11:30,112.1,0.134233667,0,0.7098,20.37
9/10/2022 12:00,108.98,-0.777757833,0,0.7098,20.37
9/10/2022 12:30,112.22,-0.1296945,0,0.7098,20.37
9/10/2022 13:00,110.56,0.763101,0,0.7098,20.37
9/10/2022 13:30,105.08,1.263476167,0,0.7098,20.37
9/10/2022 14:00,104.34,1.666023833,0,0.7098,20.37
9/10/2022 14:30,102.44,3.275821667,0,0.7098,20.37
9/10/2022 15:00,100.08,2.817163,0,0.7098,20.37
9/10/2022 15:30,101.86,2.758613833,0,0.7098,20.37
9/10/2022 16:00,103.76,10.255334,0,0.7098,20.37
9/10/2022 16:30,108.36,18.9801945,0,0.7098,20.37
9/10/2022 17:00,108.86,23.68613717,0,0.7098,20.37
9/10/2022 17:30,114.68,26.98664317,0,0.7098,20.37
9/10/2022 18:00,121.9,35.407958,0,0.7098,20.37
9/10/2022 18:30,124.92,29.22677717,0,0.7098,20.37
9/10/2022 19:00,120.88,28.98854117,0,0.7098,20.37
9/10/2022 19:30,126.92,24.97810667,0.002,0.7098,20.37
9/10/2022 20:00,121.48,24.95,0.051,0.7098,20.37
9/10/2022 20:30,103.58,25.04633183,0.142,0.7098,20.37
9/10/2022 21:00,107.6,24.269278,0.243,0.7098,20.37
9/10/2022 21:30,86.02,23.35849267,0.347,0.7098,20.37
9/10/2022 22:00,83.2,23.53782967,0.448,0.7098,20.37
9/10/2022 22:30,84.5,23.494324,0.543,0.7098,20.37
9/10/2022 23:00,78.8,24.37009533,0.63,0.7098,20.37
9/10/2022 23:30,78.54,24.95,0.708,0.7098,20.37
10/10/2022 0:00,79.22,24.95,0.775,0.7098,20.37
10/10/2022 0:30,74.36,24.95,0.828,0.7098,20.37
10/10/2022 1:00,77.5,25.09079133,0.838,0.7098,20.37
10/10/2022 1:30,77.56,27.905869,0.889,0.7098,20.37
10/10/2022 2:00,75.64,26.590402,0.894,0.7098,20.37
10/10/2022 2:30,76.54,22.58570817,0.883,0.7098,20.37
10/10/2022 3:00,80.32,24.82083883,0.856,0.7098,20.37
10/10/2022 3:30,77.96,24.82744217,0.815,0.7098,20.37
10/10/2022 4:00,77.62,25.65131583,0.758,0.7098,20.37
10/10/2022 4:30,79.54,26.66142383,0.689,0.7098,20.37
10/10/2022 5:00,91.76,28.240208,0.607,0.7098,20.37
10/10/2022 5:30,122.38,28.45463483,0.516,0.7098,20.37
10/10/2022 6:00,121.7,29.98346883,0.417,0.7098,20.37
10/10/2022 6:30,117.96,26.23748567,0.313,0.7098,20.37
10/10/2022 7:00,115.34,18.76127183,0.207,0.7098,38.71
10/10/2022 7:30,111.06,13.89420467,0.105,0.7098,38.71
10/10/2022 8:00,112,13.68456067,0.027,0.7098,38.71
10/10/2022 8:30,113.32,12.224817,0,0.7098,38.71
10/10/2022 9:00,107.64,7.546495,0,0.7098,38.71
10/10/2022 9:30,110.46,1.691555167,0,0.7098,38.71
10/10/2022 10:00,109.4,4.7476875,0,0.7098,38.71
10/10/2022 10:30,106.4,4.908509333,0,0.7098,38.71
10/10/2022 11:00,109.88,0.805377,0,0.7098,38.71
10/10/2022 11:30,106.42,1.898488167,0,0.7098,38.71
10/10/2022 12:00,107.6,0.522765167,0,0.7098,38.71
10/10/2022 12:30,120.5,1.631163333,0,0.7098,38.71
10/10/2022 13:00,129.12,1.7227605,0,0.7098,38.71
10/10/2022 13:30,123.78,0.660064333,0,0.7098,38.71
10/10/2022 14:00,115.16,-0.143478833,0,0.7098,38.71
10/10/2022 14:30,102.66,1.794413,0,0.7098,38.71
10/10/2022 15:00,116.68,4.977304333,0,0.7098,38.71
10/10/2022 15:30,121.36,4.715388333,0,0.7098,38.71
10/10/2022 16:00,129.6,11.2159465,0,0.7098,38.71
10/10/2022 16:30,126.3,19.84629283,0,0.7098,38.71
10/10/2022 17:00,123.16,21.808985,0,0.7098,38.71
10/10/2022 17:30,130.3,26.15159683,0,0.7098,38.71
10/10/2022 18:00,120.8,25.876287,0,0.7098,38.71
10/10/2022 18:30,119.74,26.3790385,0,0.7098,38.71
10/10/2022 19:00,123.62,25.39542967,0,0.7098,20.37
10/10/2022 19:30,123.48,22.735172,0.002,0.7098,20.37
10/10/2022 20:00,108.18,20.987617,0.034,0.7098,20.37
10/10/2022 20:30,96.18,18.37785583,0.083,0.7098,20.37
10/10/2022 21:00,82.06,15.97944733,0.245,0.7098,20.37
10/10/2022 21:30,79.98,14.999,0.345,0.7098,20.37
10/10/2022 22:00,77.5,14.999,0.365,0.7098,20.37
10/10/2022 22:30,75.94,14.999,0.304,0.7098,20.37
10/10/2022 23:00,77.3,15.28380333,0.379,0.7098,20.37
10/10/2022 23:30,71.36,15.00281633,0.371,0.7098,20.37
11/10/2022 0:00,59.18,19.80468017,0.543,0.7098,20.37
11/10/2022 0:30,61.76,15.94445717,0.754,0.7098,20.37
11/10/2022 1:00,59.6,15.36822733,0.87,0.7098,20.37
11/10/2022 1:30,60.66,14.999,0.862,0.7098,20.37
11/10/2022 2:00,63.94,14.24033617,0.728,0.7098,20.37
11/10/2022 2:30,61.68,14.37236967,0.689,0.7098,20.37
11/10/2022 3:00,63.7,13.0405375,0.511,0.7098,20.37
11/10/2022 3:30,61.54,12.6481015,0.398,0.7098,20.37
11/10/2022 4:00,61.4,16.88284017,0.537,0.7098,20.37
11/10/2022 4:30,61.96,18.61195167,0.499,0.7098,20.37
11/10/2022 5:00,71.94,18.51044283,0.439,0.7098,20.37
11/10/2022 5:30,103.02,19.363864,0.33,0.7098,20.37
11/10/2022 6:00,106.52,21.38829867,0.256,0.7098,20.37
11/10/2022 6:30,95.92,15.607698,0.201,0.7098,20.37
11/10/2022 7:00,101.84,9.9936035,0.117,0.7098,38.71
11/10/2022 7:30,103.02,7.659050833,0.057,0.7098,38.71
11/10/2022 8:00,100.08,11.46331583,0.011,0.7098,38.71
11/10/2022 8:30,105.5,-0.230333333,0,0.7098,38.71
11/10/2022 9:00,102.16,-2.235333333,0,0.7098,38.71
11/10/2022 9:30,105.82,-2.6013095,0,0.7098,38.71
11/10/2022 10:00,105.8,-3.7367465,0,0.7098,38.71
11/10/2022 10:30,107.42,-4.4070995,0,0.7098,38.71
11/10/2022 11:00,104.84,-4.071707667,0,0.7098,38.71
11/10/2022 11:30,103.1,-4.155192333,0,0.7098,38.71
11/10/2022 12:00,105.16,-4.0272405,0,0.7098,38.71
11/10/2022 12:30,115.92,-3.8,0,0.7098,38.71
11/10/2022 13:00,115.84,-3.372797667,0,0.7098,38.71
11/10/2022 13:30,104.94,-0.8019895,0,0.7098,38.71
11/10/2022 14:00,105.9,1.715823,0,0.7098,38.71
11/10/2022 14:30,108.8,-0.6721765,0,0.7098,38.71
11/10/2022 15:00,103.76,-3.8,0,0.7098,38.71
11/10/2022 15:30,110.74,2.730582,0,0.7098,38.71
11/10/2022 16:00,116.14,8.0233865,0,0.7098,38.71
11/10/2022 16:30,119.06,11.44624967,0,0.7098,38.71
11/10/2022 17:00,110.04,17.55474783,0,0.7098,38.71
11/10/2022 17:30,97.06,19.95,0,0.7098,38.71
11/10/2022 18:00,87.6,19.703192,0,0.7098,38.71
11/10/2022 18:30,84.18,18.60954533,0,0.7098,38.71
11/10/2022 19:00,92.28,16.6396265,0,0.7098,20.37
11/10/2022 19:30,92.76,14.353193,0.002,0.7098,20.37
11/10/2022 20:00,83.38,7.6772725,0.03,0.7098,20.37
11/10/2022 20:30,68.42,5.952329833,0.087,0.7098,20.37
11/10/2022 21:00,64.76,0.832336833,0.195,0.7098,20.37
11/10/2022 21:30,66.22,0.359161833,0.225,0.7098,20.37
11/10/2022 22:00,65.92,1.293472333,0.331,0.7098,20.37
11/10/2022 22:30,68.4,1.206307167,0.34,0.7098,20.37
11/10/2022 23:00,65.58,3.922115667,0.442,0.7098,20.37
11/10/2022 23:30,67.92,11.841259,0.403,0.7098,20.37
12/10/2022 0:00,66.02,-1.109,0.682,0.7098,20.37
12/10/2022 0:30,72.04,1.023143833,0.451,0.7098,20.37
12/10/2022 1:00,66.22,-2.723276,0.442,0.7098,20.37
12/10/2022 1:30,67.68,-3.8,0.475,0.7098,20.37
12/10/2022 2:00,67.54,-3.8,0.402,0.7098,20.37
12/10/2022 2:30,70.2,-4.475554667,0.401,0.7098,20.37
12/10/2022 3:00,71.66,-3.8,0.242,0.7098,20.37
12/10/2022 3:30,73.38,-3.460608833,0.146,0.7098,20.37
12/10/2022 4:00,71.5,2.054588833,0.092,0.7098,20.37
12/10/2022 4:30,74.32,15.2335295,0.088,0.7098,20.37
12/10/2022 5:00,79.26,15.70097867,0.082,0.7098,20.37
12/10/2022 5:30,104.58,18.158717,0.053,0.7098,20.37
12/10/2022 6:00,102.94,18.60436967,0.044,0.7098,20.37
12/10/2022 6:30,97.88,14.89580717,0.043,0.7098,20.37
12/10/2022 7:00,105.54,17.2729275,0.033,0.7098,38.71
12/10/2022 7:30,106.9,16.60620517,0.014,0.7098,38.71
12/10/2022 8:00,103.78,15.180205,0.005,0.7098,38.71
12/10/2022 8:30,104.66,19.99419717,0,0.7098,38.71
12/10/2022 9:00,102.44,20.5951255,0,0.7098,38.71
